id,fullName,link,firstName,lastName,primaryNumber,birthDate,currentAge,birthCity,birthStateProvince,birthCountry,nationality,height,weight,active,alternateCaptain,captain,rookie,shootsCatches,rosterStatus,currentTeam.id,currentTeam.name,currentTeam.link,primaryPosition.code,primaryPosition.name,primaryPosition.type,primaryPosition.abbreviation,index
8470110,Trevor Daley,/api/v1/people/8470110,Trevor,Daley,83,1983-10-09,35,Toronto,ON,CAN,CAN,"5' 11""",195,TRUE,FALSE,FALSE,FALSE,L,Y,17,Detroit Red Wings,/api/v1/teams/17,D,Defenseman,Defenseman,D,101
8470144,Frans Nielsen,/api/v1/people/8470144,Frans,Nielsen,51,1984-04-24,34,Herning,"NA",DNK,DNK,"6' 1""",188,TRUE,FALSE,FALSE,FALSE,L,Y,17,Detroit Red Wings,/api/v1/teams/17,C,Center,Forward,C,102
8470318,Jonathan Ericsson,/api/v1/people/8470318,Jonathan,Ericsson,52,1984-03-02,34,Karlskrona,"NA",SWE,SWE,"6' 4""",220,TRUE,FALSE,FALSE,FALSE,L,Y,17,Detroit Red Wings,/api/v1/teams/17,D,Defenseman,Defenseman,D,103
8470598,Thomas Vanek,/api/v1/people/8470598,Thomas,Vanek,26,1984-01-19,35,Vienna,"NA",AUT,AUT,"6' 2""",214,TRUE,FALSE,FALSE,FALSE,R,Y,17,Detroit Red Wings,/api/v1/teams/17,L,Left Wing,Forward,LW,104
8470657,Jimmy Howard,/api/v1/people/8470657,Jimmy,Howard,35,1984-03-26,34,Syracuse,NY,USA,USA,"6' 1""",218,TRUE,FALSE,FALSE,FALSE,L,Y,17,Detroit Red Wings,/api/v1/teams/17,G,Goalie,Goalie,G,105
8471242,Mike Green,/api/v1/people/8471242,Mike,Green,25,1985-10-12,33,Calgary,AB,CAN,CAN,"6' 1""",207,TRUE,FALSE,FALSE,FALSE,R,Y,17,Detroit Red Wings,/api/v1/teams/17,D,Defenseman,Defenseman,D,106
8471716,Justin Abdelkader,/api/v1/people/8471716,Justin,Abdelkader,8,1987-02-25,31,Muskegon,MI,USA,USA,"6' 2""",214,TRUE,TRUE,FALSE,FALSE,L,Y,17,Detroit Red Wings,/api/v1/teams/17,L,Left Wing,Forward,LW,107
8471794,Darren Helm,/api/v1/people/8471794,Darren,Helm,43,1987-01-21,32,St. Andrews,MB,CAN,CAN,"6' 0""",196,TRUE,FALSE,FALSE,FALSE,L,Y,17,Detroit Red Wings,/api/v1/teams/17,L,Left Wing,Forward,LW,108
8473541,Jonathan Bernier,/api/v1/people/8473541,Jonathan,Bernier,45,1988-08-07,30,Laval,QC,CAN,CAN,"6' 0""",184,TRUE,FALSE,FALSE,FALSE,L,Y,17,Detroit Red Wings,/api/v1/teams/17,G,Goalie,Goalie,G,109
8474679,Gustav Nyquist,/api/v1/people/8474679,Gustav,Nyquist,14,1989-09-01,29,Halmstad,"NA",SWE,SWE,"5' 11""",184,TRUE,FALSE,FALSE,FALSE,L,Y,17,Detroit Red Wings,/api/v1/teams/17,R,Right Wing,Forward,RW,110
8474722,Luke Witkowski,/api/v1/people/8474722,Luke,Witkowski,28,1990-04-14,28,Holland,MI,USA,USA,"6' 2""",210,TRUE,FALSE,FALSE,FALSE,R,Y,17,Detroit Red Wings,/api/v1/teams/17,R,Right Wing,Forward,RW,111
8475324,Nick Jensen,/api/v1/people/8475324,Nick,Jensen,3,1990-09-21,28,Rogers,MN,USA,USA,"6' 0""",194,TRUE,FALSE,FALSE,FALSE,R,Y,17,Detroit Red Wings,/api/v1/teams/17,D,Defenseman,Defenseman,D,112
8476822,Luke Glendening,/api/v1/people/8476822,Luke,Glendening,41,1989-04-28,29,Grand Rapids,MI,USA,USA,"5' 11""",192,TRUE,FALSE,FALSE,FALSE,R,Y,17,Detroit Red Wings,/api/v1/teams/17,C,Center,Forward,C,113
8476924,Martin Frk,/api/v1/people/8476924,Martin,Frk,42,1993-10-05,25,Pelhrimov,"NA",CZE,CZE,"6' 1""",205,TRUE,FALSE,FALSE,FALSE,R,Y,17,Detroit Red Wings,/api/v1/teams/17,R,Right Wing,Forward,RW,114
8476960,Andreas Athanasiou,/api/v1/people/8476960,Andreas,Athanasiou,72,1994-08-06,24,Woodbridge,ON,CAN,CAN,"6' 2""",188,TRUE,FALSE,FALSE,FALSE,L,Y,17,Detroit Red Wings,/api/v1/teams/17,C,Center,Forward,C,115
8477215,Danny DeKeyser,/api/v1/people/8477215,Danny,DeKeyser,65,1990-03-07,28,Detroit,MI,USA,USA,"6' 3""",192,TRUE,FALSE,FALSE,FALSE,L,Y,17,Detroit Red Wings,/api/v1/teams/17,D,Defenseman,Defenseman,D,116
8477455,Jacob de la Rose,/api/v1/people/8477455,Jacob,de la Rose,61,1995-05-20,23,Arvika,"NA",SWE,SWE,"6' 3""",216,TRUE,FALSE,FALSE,FALSE,L,Y,17,Detroit Red Wings,/api/v1/teams/17,C,Center,Forward,C,117
8477511,Anthony Mantha,/api/v1/people/8477511,Anthony,Mantha,39,1994-09-16,24,Longueuil,QC,CAN,CAN,"6' 5""",225,TRUE,FALSE,FALSE,FALSE,L,Y,17,Detroit Red Wings,/api/v1/teams/17,R,Right Wing,Forward,RW,118
8477946,Dylan Larkin,/api/v1/people/8477946,Dylan,Larkin,71,1996-07-30,22,Waterford,MI,USA,USA,"6' 1""",198,TRUE,FALSE,FALSE,FALSE,L,Y,17,Detroit Red Wings,/api/v1/teams/17,C,Center,Forward,C,119
8478036,Christoffer Ehn,/api/v1/people/8478036,Christoffer,Ehn,70,1996-04-05,22,Skara,"NA",SWE,SWE,"6' 3""",181,TRUE,FALSE,FALSE,TRUE,L,Y,17,Detroit Red Wings,/api/v1/teams/17,C,Center,Forward,C,120
8479395,Dennis Cholowski,/api/v1/people/8479395,Dennis,Cholowski,21,1998-02-15,21,Langley,BC,CAN,CAN,"6' 1""",195,TRUE,FALSE,FALSE,TRUE,L,Y,17,Detroit Red Wings,/api/v1/teams/17,D,Defenseman,Defenseman,D,121
8479992,Michael Rasmussen,/api/v1/people/8479992,Michael,Rasmussen,27,1999-04-17,19,Surrey,BC,CAN,CAN,"6' 6""",221,TRUE,FALSE,FALSE,TRUE,L,Y,17,Detroit Red Wings,/api/v1/teams/17,C,Center,Forward,C,122
8477956,David Pastrnak,/api/v1/people/8477956,David,Pastrnak,88,1996-05-25,22,Havirov,"NA",CZE,CZE,"6' 0""",194,TRUE,FALSE,FALSE,FALSE,R,I,6,Boston Bruins,/api/v1/teams/6,R,Right Wing,Forward,RW,123
8465009,Zdeno Chara,/api/v1/people/8465009,Zdeno,Chara,33,1977-03-18,41,Trencin,"NA",SVK,SVK,"6' 9""",250,TRUE,FALSE,TRUE,FALSE,L,Y,6,Boston Bruins,/api/v1/teams/6,D,Defenseman,Defenseman,D,124
8470638,Patrice Bergeron,/api/v1/people/8470638,Patrice,Bergeron,37,1985-07-24,33,Ancienne-Lorette,QC,CAN,CAN,"6' 1""",195,TRUE,TRUE,FALSE,FALSE,R,Y,6,Boston Bruins,/api/v1/teams/6,C,Center,Forward,C,125
8470655,David Backes,/api/v1/people/8470655,David,Backes,42,1984-05-01,34,Minneapolis,MN,USA,USA,"6' 3""",215,TRUE,FALSE,FALSE,FALSE,R,Y,6,Boston Bruins,/api/v1/teams/6,R,Right Wing,Forward,RW,126
8470860,Jaroslav Halak,/api/v1/people/8470860,Jaroslav,Halak,41,1985-05-13,33,Bratislava,"NA",SVK,SVK,"5' 11""",185,TRUE,FALSE,FALSE,FALSE,L,Y,6,Boston Bruins,/api/v1/teams/6,G,Goalie,Goalie,G,127
8471276,David Krejci,/api/v1/people/8471276,David,Krejci,46,1986-04-28,32,Sternberk,"NA",CZE,CZE,"6' 0""",188,TRUE,TRUE,FALSE,FALSE,R,Y,6,Boston Bruins,/api/v1/teams/6,C,Center,Forward,C,128
8471695,Tuukka Rask,/api/v1/people/8471695,Tuukka,Rask,40,1987-03-10,31,Savonlinna,"NA",FIN,FIN,"6' 3""",176,TRUE,FALSE,FALSE,FALSE,L,Y,6,Boston Bruins,/api/v1/teams/6,G,Goalie,Goalie,G,129
8473419,Brad Marchand,/api/v1/people/8473419,Brad,Marchand,63,1988-05-11,30,Halifax,NS,CAN,CAN,"5' 9""",181,TRUE,FALSE,FALSE,FALSE,L,Y,6,Boston Bruins,/api/v1/teams/6,L,Left Wing,Forward,LW,130
8474000,Steven Kampfer,/api/v1/people/8474000,Steven,Kampfer,44,1988-09-24,30,Ann Arbor,MI,USA,USA,"5' 11""",198,TRUE,FALSE,FALSE,FALSE,R,Y,6,Boston Bruins,/api/v1/teams/6,D,Defenseman,Defenseman,D,131
8475186,John Moore,/api/v1/people/8475186,John,Moore,27,1990-11-19,28,Winnetka,IL,USA,USA,"6' 2""",210,TRUE,FALSE,FALSE,FALSE,L,Y,6,Boston Bruins,/api/v1/teams/6,D,Defenseman,Defenseman,D,132
8475780,Chris Wagner,/api/v1/people/8475780,Chris,Wagner,14,1991-05-27,27,Walpole,MA,USA,USA,"6' 0""",198,TRUE,FALSE,FALSE,FALSE,R,Y,6,Boston Bruins,/api/v1/teams/6,R,Right Wing,Forward,RW,133
8475807,Joakim Nordstrom,/api/v1/people/8475807,Joakim,Nordstrom,20,1992-02-25,26,Stockholm,"NA",SWE,SWE,"6' 1""",194,TRUE,FALSE,FALSE,FALSE,L,Y,6,Boston Bruins,/api/v1/teams/6,C,Center,Forward,C,134
8476191,Kevan Miller,/api/v1/people/8476191,Kevan,Miller,86,1987-11-15,31,Los Angeles,CA,USA,USA,"6' 2""",210,TRUE,FALSE,FALSE,FALSE,R,Y,6,Boston Bruins,/api/v1/teams/6,D,Defenseman,Defenseman,D,135
8476374,Sean Kuraly,/api/v1/people/8476374,Sean,Kuraly,52,1993-01-20,26,Dublin,OH,USA,USA,"6' 2""",213,TRUE,FALSE,FALSE,FALSE,L,Y,6,Boston Bruins,/api/v1/teams/6,C,Center,Forward,C,136
8476792,Torey Krug,/api/v1/people/8476792,Torey,Krug,47,1991-04-12,27,Livonia,MI,USA,USA,"5' 9""",186,TRUE,FALSE,FALSE,FALSE,L,Y,6,Boston Bruins,/api/v1/teams/6,D,Defenseman,Defenseman,D,137
8476891,Matt Grzelcyk,/api/v1/people/8476891,Matt,Grzelcyk,48,1994-01-05,25,Charlestown,MA,USA,USA,"5' 9""",174,TRUE,FALSE,FALSE,FALSE,L,Y,6,Boston Bruins,/api/v1/teams/6,D,Defenseman,Defenseman,D,138
8477417,Peter Cehlarik,/api/v1/people/8477417,Peter,Cehlarik,22,1995-08-02,23,Zilina,"NA",SVK,SVK,"6' 2""",202,TRUE,FALSE,FALSE,FALSE,L,Y,6,Boston Bruins,/api/v1/teams/6,L,Left Wing,Forward,LW,139
8478046,Danton Heinen,/api/v1/people/8478046,Danton,Heinen,43,1995-07-05,23,Langley,BC,CAN,CAN,"6' 1""",188,TRUE,FALSE,FALSE,FALSE,L,Y,6,Boston Bruins,/api/v1/teams/6,C,Center,Forward,C,140
8478443,Brandon Carlo,/api/v1/people/8478443,Brandon,Carlo,25,1996-11-26,22,Colorado Springs,CO,USA,USA,"6' 5""",212,TRUE,FALSE,FALSE,FALSE,R,Y,6,Boston Bruins,/api/v1/teams/6,D,Defenseman,Defenseman,D,141
8478498,Jake DeBrusk,/api/v1/people/8478498,Jake,DeBrusk,74,1996-10-17,22,Edmonton,AB,CAN,CAN,"6' 0""",188,TRUE,FALSE,FALSE,FALSE,L,Y,6,Boston Bruins,/api/v1/teams/6,L,Left Wing,Forward,LW,142
8478569,Noel Acciari,/api/v1/people/8478569,Noel,Acciari,55,1991-12-01,27,Johnston,RI,USA,USA,"5' 10""",205,TRUE,FALSE,FALSE,FALSE,R,Y,6,Boston Bruins,/api/v1/teams/6,C,Center,Forward,C,143
8479325,Charlie McAvoy,/api/v1/people/8479325,Charlie,McAvoy,73,1997-12-21,21,Long Beach,NY,USA,USA,"6' 0""",208,TRUE,FALSE,FALSE,FALSE,R,Y,6,Boston Bruins,/api/v1/teams/6,D,Defenseman,Defenseman,D,144
8479365,Trent Frederic,/api/v1/people/8479365,Trent,Frederic,82,1998-02-11,21,St. Louis,MO,USA,USA,"6' 2""",203,TRUE,FALSE,FALSE,TRUE,L,Y,6,Boston Bruins,/api/v1/teams/6,C,Center,Forward,C,145
8480901,Karson Kuhlman,/api/v1/people/8480901,Karson,Kuhlman,83,1995-09-26,23,Esko,MN,USA,USA,"5' 11""",185,TRUE,FALSE,FALSE,TRUE,R,Y,6,Boston Bruins,/api/v1/teams/6,C,Center,Forward,C,146
8474102,David Perron,/api/v1/people/8474102,David,Perron,57,1988-05-28,30,Sherbrooke,QC,CAN,CAN,"6' 0""",200,TRUE,FALSE,FALSE,FALSE,R,Y,19,St. Louis Blues,/api/v1/teams/19,L,Left Wing,Forward,LW,147
8470151,Jay Bouwmeester,/api/v1/people/8470151,Jay,Bouwmeester,19,1983-09-27,35,Edmonton,AB,CAN,CAN,"6' 4""",206,TRUE,FALSE,FALSE,FALSE,L,Y,19,St. Louis Blues,/api/v1/teams/19,D,Defenseman,Defenseman,D,148
8470257,Alexander Steen,/api/v1/people/8470257,Alexander,Steen,20,1984-03-01,34,Winnipeg,MB,CAN,SWE,"6' 0""",211,TRUE,TRUE,FALSE,FALSE,L,Y,19,St. Louis Blues,/api/v1/teams/19,L,Left Wing,Forward,LW,149
8471761,Chris Butler,/api/v1/people/8471761,Chris,Butler,25,1986-10-27,32,St. Louis,MO,USA,USA,"6' 1""",196,TRUE,FALSE,FALSE,FALSE,L,Y,19,St. Louis Blues,/api/v1/teams/19,D,Defenseman,Defenseman,D,150
8474034,Pat Maroon,/api/v1/people/8474034,Pat,Maroon,7,1988-04-23,30,St. Louis,MO,USA,USA,"6' 3""",225,TRUE,FALSE,FALSE,FALSE,L,Y,19,St. Louis Blues,/api/v1/teams/19,L,Left Wing,Forward,LW,151
8474125,Carl Gunnarsson,/api/v1/people/8474125,Carl,Gunnarsson,4,1986-11-09,32,Orebro,"NA",SWE,SWE,"6' 2""",198,TRUE,FALSE,FALSE,FALSE,L,Y,19,St. Louis Blues,/api/v1/teams/19,D,Defenseman,Defenseman,D,152
8474145,Robert Bortuzzo,/api/v1/people/8474145,Robert,Bortuzzo,41,1989-03-18,29,Thunder Bay,ON,CAN,CAN,"6' 4""",216,TRUE,FALSE,FALSE,FALSE,R,Y,19,St. Louis Blues,/api/v1/teams/19,D,Defenseman,Defenseman,D,153
8474565,Alex Pietrangelo,/api/v1/people/8474565,Alex,Pietrangelo,27,1990-01-18,29,King City,ON,CAN,CAN,"6' 3""",210,TRUE,FALSE,TRUE,FALSE,R,Y,19,St. Louis Blues,/api/v1/teams/19,D,Defenseman,Defenseman,D,154
8474596,Jake Allen,/api/v1/people/8474596,Jake,Allen,34,1990-08-07,28,Fredericton,NB,CAN,CAN,"6' 2""",203,TRUE,FALSE,FALSE,FALSE,L,Y,19,St. Louis Blues,/api/v1/teams/19,G,Goalie,Goalie,G,155
8475098,Tyler Bozak,/api/v1/people/8475098,Tyler,Bozak,21,1986-03-19,32,Regina,SK,CAN,CAN,"6' 1""",199,TRUE,FALSE,FALSE,FALSE,R,Y,19,St. Louis Blues,/api/v1/teams/19,C,Center,Forward,C,156
8475158,Ryan O'Reilly,/api/v1/people/8475158,Ryan,O'Reilly,90,1991-02-07,28,Clinton,ON,CAN,CAN,"6' 1""",216,TRUE,FALSE,FALSE,FALSE,L,Y,19,St. Louis Blues,/api/v1/teams/19,C,Center,Forward,C,157
8475170,Brayden Schenn,/api/v1/people/8475170,Brayden,Schenn,10,1991-08-22,27,Saskatoon,SK,CAN,CAN,"6' 1""",200,TRUE,FALSE,FALSE,FALSE,L,Y,19,St. Louis Blues,/api/v1/teams/19,C,Center,Forward,C,158
8475765,Vladimir Tarasenko,/api/v1/people/8475765,Vladimir,Tarasenko,91,1991-12-13,27,Yaroslavl,"NA",RUS,RUS,"6' 0""",225,TRUE,TRUE,FALSE,FALSE,L,Y,19,St. Louis Blues,/api/v1/teams/19,R,Right Wing,Forward,RW,159
8475768,Jaden Schwartz,/api/v1/people/8475768,Jaden,Schwartz,17,1992-06-25,26,Wilcox,SK,CAN,CAN,"5' 10""",190,TRUE,FALSE,FALSE,FALSE,L,Y,19,St. Louis Blues,/api/v1/teams/19,L,Left Wing,Forward,LW,160
8476412,Jordan Binnington,/api/v1/people/8476412,Jordan,Binnington,50,1993-07-11,25,Richmond Hill,ON,CAN,CAN,"6' 1""",174,TRUE,FALSE,FALSE,TRUE,L,Y,19,St. Louis Blues,/api/v1/teams/19,G,Goalie,Goalie,G,161
8476441,Joel Edmundson,/api/v1/people/8476441,Joel,Edmundson,6,1993-06-28,25,Brandon,MB,CAN,CAN,"6' 4""",215,TRUE,FALSE,FALSE,FALSE,L,Y,19,St. Louis Blues,/api/v1/teams/19,D,Defenseman,Defenseman,D,162
8476892,Colton Parayko,/api/v1/people/8476892,Colton,Parayko,55,1993-05-12,25,St. Albert,AB,CAN,CAN,"6' 6""",230,TRUE,FALSE,FALSE,FALSE,R,Y,19,St. Louis Blues,/api/v1/teams/19,D,Defenseman,Defenseman,D,163
8476897,Oskar Sundqvist,/api/v1/people/8476897,Oskar,Sundqvist,70,1994-03-23,24,Boden,"NA",SWE,SWE,"6' 3""",209,TRUE,FALSE,FALSE,FALSE,R,Y,19,St. Louis Blues,/api/v1/teams/19,C,Center,Forward,C,164
8476907,Mackenzie MacEachern,/api/v1/people/8476907,Mackenzie,MacEachern,62,1994-03-09,24,Bloomfield Hills,MI,USA,USA,"6' 2""",190,TRUE,FALSE,FALSE,TRUE,L,Y,19,St. Louis Blues,/api/v1/teams/19,L,Left Wing,Forward,LW,165
8477482,Zach Sanford,/api/v1/people/8477482,Zach,Sanford,12,1994-11-09,24,Salem,MA,USA,USA,"6' 4""",207,TRUE,FALSE,FALSE,FALSE,L,Y,19,St. Louis Blues,/api/v1/teams/19,L,Left Wing,Forward,LW,166
8477952,Robby Fabbri,/api/v1/people/8477952,Robby,Fabbri,15,1996-01-22,23,Mississauga,ON,CAN,CAN,"5' 10""",190,TRUE,FALSE,FALSE,FALSE,L,Y,19,St. Louis Blues,/api/v1/teams/19,C,Center,Forward,C,167
8477964,Ivan Barbashev,/api/v1/people/8477964,Ivan,Barbashev,49,1995-12-14,23,Moscow,"NA",RUS,RUS,"6' 0""",187,TRUE,FALSE,FALSE,FALSE,L,Y,19,St. Louis Blues,/api/v1/teams/19,C,Center,Forward,C,168
8478407,Vince Dunn,/api/v1/people/8478407,Vince,Dunn,29,1996-10-29,22,Mississauga,ON,CAN,CAN,"6' 0""",203,TRUE,FALSE,FALSE,FALSE,L,Y,19,St. Louis Blues,/api/v1/teams/19,D,Defenseman,Defenseman,D,169
8480023,Robert Thomas,/api/v1/people/8480023,Robert,Thomas,18,1999-07-02,19,Aurora,ON,CAN,CAN,"6' 0""",188,TRUE,FALSE,FALSE,TRUE,R,Y,19,St. Louis Blues,/api/v1/teams/19,C,Center,Forward,C,170
8475222,Sami Vatanen,/api/v1/people/8475222,Sami,Vatanen,45,1991-06-03,27,Jyväskylä,"NA",FIN,FIN,"5' 10""",185,TRUE,FALSE,FALSE,FALSE,R,I,1,New Jersey Devils,/api/v1/teams/1,D,Defenseman,Defenseman,D,171
8475791,Taylor Hall,/api/v1/people/8475791,Taylor,Hall,9,1991-11-14,27,Calgary,AB,CAN,CAN,"6' 1""",205,TRUE,TRUE,FALSE,FALSE,L,I,1,New Jersey Devils,/api/v1/teams/1,L,Left Wing,Forward,LW,172
8476474,Stefan Noesen,/api/v1/people/8476474,Stefan,Noesen,23,1993-02-12,26,Plano,TX,USA,USA,"6' 1""",205,TRUE,FALSE,FALSE,FALSE,R,I,1,New Jersey Devils,/api/v1/teams/1,R,Right Wing,Forward,RW,173
8477425,Miles Wood,/api/v1/people/8477425,Miles,Wood,44,1995-09-13,23,Buffalo,NY,USA,USA,"6' 2""",195,TRUE,FALSE,FALSE,FALSE,L,I,1,New Jersey Devils,/api/v1/teams/1,L,Left Wing,Forward,LW,174
8471226,Drew Stafford,/api/v1/people/8471226,Drew,Stafford,18,1985-10-30,33,Milwaukee,WI,USA,USA,"6' 2""",215,TRUE,FALSE,FALSE,FALSE,R,Y,1,New Jersey Devils,/api/v1/teams/1,R,Right Wing,Forward,RW,175
8471233,Travis Zajac,/api/v1/people/8471233,Travis,Zajac,19,1985-05-13,33,Winnipeg,MB,CAN,CAN,"6' 2""",185,TRUE,TRUE,FALSE,FALSE,R,Y,1,New Jersey Devils,/api/v1/teams/1,C,Center,Forward,C,176
8471239,Cory Schneider,/api/v1/people/8471239,Cory,Schneider,35,1986-03-18,32,Marblehead,MA,USA,USA,"6' 3""",200,TRUE,FALSE,FALSE,FALSE,L,Y,1,New Jersey Devils,/api/v1/teams/1,G,Goalie,Goalie,G,177
8472382,Andy Greene,/api/v1/people/8472382,Andy,Greene,6,1982-10-30,36,Trenton,MI,USA,USA,"5' 11""",190,TRUE,FALSE,TRUE,FALSE,L,Y,1,New Jersey Devils,/api/v1/teams/1,D,Defenseman,Defenseman,D,178
8473468,Eric Gryba,/api/v1/people/8473468,Eric,Gryba,2,1988-04-14,30,Saskatoon,SK,CAN,CAN,"6' 4""",222,TRUE,FALSE,FALSE,FALSE,R,Y,1,New Jersey Devils,/api/v1/teams/1,D,Defenseman,Defenseman,D,179
8473933,Ben Lovejoy,/api/v1/people/8473933,Ben,Lovejoy,12,1984-02-20,34,Concord,NH,USA,USA,"6' 1""",205,TRUE,FALSE,FALSE,FALSE,R,Y,1,New Jersey Devils,/api/v1/teams/1,D,Defenseman,Defenseman,D,180
8475149,Marcus Johansson,/api/v1/people/8475149,Marcus,Johansson,90,1990-10-06,28,Landskrona,"NA",SWE,SWE,"6' 1""",205,TRUE,FALSE,FALSE,FALSE,L,Y,1,New Jersey Devils,/api/v1/teams/1,L,Left Wing,Forward,LW,181
8475151,Kyle Palmieri,/api/v1/people/8475151,Kyle,Palmieri,21,1991-02-01,28,Smithtown,NY,USA,USA,"5' 11""",185,TRUE,FALSE,FALSE,FALSE,R,Y,1,New Jersey Devils,/api/v1/teams/1,R,Right Wing,Forward,RW,182
8475844,Kenny Agostino,/api/v1/people/8475844,Kenny,Agostino,17,1992-04-30,26,Morristown,NJ,USA,USA,"6' 0""",199,TRUE,FALSE,FALSE,FALSE,L,Y,1,New Jersey Devils,/api/v1/teams/1,L,Left Wing,Forward,LW,183
8476234,Keith Kinkaid,/api/v1/people/8476234,Keith,Kinkaid,1,1989-07-04,29,Farmingville,NY,USA,USA,"6' 3""",195,TRUE,FALSE,FALSE,FALSE,L,Y,1,New Jersey Devils,/api/v1/teams/1,G,Goalie,Goalie,G,184
8476399,Blake Coleman,/api/v1/people/8476399,Blake,Coleman,20,1991-11-28,27,Plano,TX,USA,USA,"5' 11""",200,TRUE,FALSE,FALSE,FALSE,L,Y,1,New Jersey Devils,/api/v1/teams/1,C,Center,Forward,C,185
8476545,Kurtis Gabriel,/api/v1/people/8476545,Kurtis,Gabriel,39,1993-04-20,25,Newmarket,ON,CAN,CAN,"6' 4""",200,TRUE,FALSE,FALSE,TRUE,R,Y,1,New Jersey Devils,/api/v1/teams/1,R,Right Wing,Forward,RW,186
8476923,Damon Severson,/api/v1/people/8476923,Damon,Severson,28,1994-08-07,24,Melville,SK,CAN,CAN,"6' 2""",205,TRUE,FALSE,FALSE,FALSE,R,Y,1,New Jersey Devils,/api/v1/teams/1,D,Defenseman,Defenseman,D,187
8477355,Will Butcher,/api/v1/people/8477355,Will,Butcher,8,1995-01-06,24,Sun Prairie,WI,USA,USA,"5' 10""",190,TRUE,FALSE,FALSE,FALSE,L,Y,1,New Jersey Devils,/api/v1/teams/1,D,Defenseman,Defenseman,D,188
8477463,Steven Santini,/api/v1/people/8477463,Steven,Santini,16,1995-03-07,23,Bronxville,NY,USA,USA,"6' 2""",205,TRUE,FALSE,FALSE,FALSE,R,Y,1,New Jersey Devils,/api/v1/teams/1,D,Defenseman,Defenseman,D,189
8477509,Mirco Mueller,/api/v1/people/8477509,Mirco,Mueller,25,1995-03-21,23,Winterthur,"NA",CHE,CHE,"6' 3""",210,TRUE,FALSE,FALSE,FALSE,L,Y,1,New Jersey Devils,/api/v1/teams/1,D,Defenseman,Defenseman,D,190
8478401,Pavel Zacha,/api/v1/people/8478401,Pavel,Zacha,37,1997-04-06,21,Brno,"NA",CZE,CZE,"6' 3""",210,TRUE,FALSE,FALSE,FALSE,L,Y,1,New Jersey Devils,/api/v1/teams/1,C,Center,Forward,C,191
8478881,Brett Seney,/api/v1/people/8478881,Brett,Seney,43,1996-02-28,22,London,ON,CAN,CAN,"5' 9""",156,TRUE,FALSE,FALSE,TRUE,L,Y,1,New Jersey Devils,/api/v1/teams/1,L,Left Wing,Forward,LW,192
8479250,Nick Lappin,/api/v1/people/8479250,Nick,Lappin,15,1992-11-01,26,Geneva,IL,USA,USA,"6' 1""",175,TRUE,FALSE,FALSE,FALSE,R,Y,1,New Jersey Devils,/api/v1/teams/1,R,Right Wing,Forward,RW,193
8479291,Kevin Rooney,/api/v1/people/8479291,Kevin,Rooney,58,1993-05-21,25,Canton,MA,USA,USA,"6' 2""",190,TRUE,FALSE,FALSE,TRUE,L,Y,1,New Jersey Devils,/api/v1/teams/1,C,Center,Forward,C,194
8479315,Joey Anderson,/api/v1/people/8479315,Joey,Anderson,49,1998-06-19,20,Roseville,MN,USA,USA,"5' 11""",190,TRUE,FALSE,FALSE,TRUE,R,Y,1,New Jersey Devils,/api/v1/teams/1,R,Right Wing,Forward,RW,195
8479407,Jesper Bratt,/api/v1/people/8479407,Jesper,Bratt,63,1998-07-30,20,Stockholm,"NA",SWE,SWE,"5' 10""",175,TRUE,FALSE,FALSE,FALSE,L,Y,1,New Jersey Devils,/api/v1/teams/1,L,Left Wing,Forward,LW,196
8480002,Nico Hischier,/api/v1/people/8480002,Nico,Hischier,13,1999-01-04,20,Brig,"NA",CHE,CHE,"6' 1""",175,TRUE,FALSE,FALSE,FALSE,L,Y,1,New Jersey Devils,/api/v1/teams/1,C,Center,Forward,C,197
8469459,Mikko Koivu,/api/v1/people/8469459,Mikko,Koivu,9,1983-03-12,35,Turku,"NA",FIN,FIN,"6' 3""",219,TRUE,FALSE,TRUE,FALSE,L,I,30,Minnesota Wild,/api/v1/teams/30,C,Center,Forward,C,198
8476856,Matt Dumba,/api/v1/people/8476856,Matt,Dumba,24,1994-07-25,24,Regina,SK,CAN,CAN,"6' 0""",182,TRUE,FALSE,FALSE,FALSE,R,I,30,Minnesota Wild,/api/v1/teams/30,D,Defenseman,Defenseman,D,199
8476857,Pontus Aberg,/api/v1/people/8476857,Pontus,Aberg,26,1993-09-23,25,Stockholm,"NA",SWE,SWE,"5' 11""",196,TRUE,FALSE,FALSE,FALSE,R,I,30,Minnesota Wild,/api/v1/teams/30,L,Left Wing,Forward,LW,200
8468611,Matt Hendricks,/api/v1/people/8468611,Matt,Hendricks,15,1981-06-17,37,Blaine,MN,USA,USA,"6' 0""",211,TRUE,FALSE,FALSE,FALSE,L,Y,30,Minnesota Wild,/api/v1/teams/30,C,Center,Forward,C,201
8470595,Eric Staal,/api/v1/people/8470595,Eric,Staal,12,1984-10-29,34,Thunder Bay,ON,CAN,CAN,"6' 4""",207,TRUE,FALSE,FALSE,FALSE,L,Y,30,Minnesota Wild,/api/v1/teams/30,C,Center,Forward,C,202
8470600,Ryan Suter,/api/v1/people/8470600,Ryan,Suter,20,1985-01-21,34,Madison,WI,USA,USA,"6' 2""",208,TRUE,TRUE,FALSE,FALSE,L,Y,30,Minnesota Wild,/api/v1/teams/30,D,Defenseman,Defenseman,D,203
